audio_path,audio_filename,subtitle,text_for_tts
\voice\codriver\cmp_into_corner_2_right,7.wav,in due destra,in due destra
\voice\codriver\cmp_into_corner_2_right,8.wav,in due destra,in due destra
\voice\codriver\cmp_into_corner_2_right_descriptive,25.wav,in sloe destra,in sloe destra
\voice\codriver\cmp_into_corner_2_right_descriptive,26.wav,in sloe destra,in sloe destra
\voice\codriver\cmp_into_corner_2_right_descriptive,27.wav,in sloe destra,in sloe destra
\voice\codriver\cmp_into_corner_2_right_descriptive,28.wav,in sloe destra,in sloe destra
\voice\codriver\cmp_into_corner_2_right_descriptive_rushed,29.wav,in sloe destra,in sloe destra
\voice\codriver\cmp_into_corner_2_right_descriptive_rushed,30.wav,in sloe destra,in sloe destra
\voice\codriver\cmp_into_corner_2_right_descriptive_rushed,31.wav,in sloe destra,in sloe destra
\voice\codriver\cmp_into_corner_2_right_descriptive_rushed,32.wav,in sloe destra,in sloe destra
\voice\codriver\cmp_into_corner_2_right_rushed,10.wav,in due destra,in due destra
\voice\codriver\cmp_into_corner_2_right_rushed,11.wav,in due destra,in due destra
\voice\codriver\cmp_into_corner_2_right_rushed,12.wav,in due destra,in due destra
\voice\codriver\cmp_into_corner_2_right_rushed,9.wav,in due destra,in due destra
\voice\codriver\cmp_into_corner_3_left,17.wav,in tre sinistra,in tre sinistra
\voice\codriver\cmp_into_corner_3_left,18.wav,in tre sinistra,in tre sinistra
\voice\codriver\cmp_into_corner_3_left,19.wav,in tre sinistra,in tre sinistra
\voice\codriver\cmp_into_corner_3_left,20.wav,in tre sinistra,in tre sinistra
\voice\codriver\cmp_into_corner_3_left_descriptive,33.wav,in curva sinistra,in curva sinistra
\voice\codriver\cmp_into_corner_3_left_descriptive,34.wav,in curva sinistra,in curva sinistra
\voice\codriver\cmp_into_corner_3_left_descriptive,35.wav,in curva sinistra,in curva sinistra
\voice\codriver\cmp_into_corner_3_left_descriptive,36.wav,in curva sinistra,in curva sinistra
\voice\codriver\cmp_into_corner_3_left_descriptive_rushed,37.wav,in curva sinistra,in curva sinistra
\voice\codriver\cmp_into_corner_3_left_descriptive_rushed,38.wav,in curva sinistra,in curva sinistra
\voice\codriver\cmp_into_corner_3_left_descriptive_rushed,39.wav,in curva sinistra,in curva sinistra
\voice\codriver\cmp_into_corner_3_left_descriptive_rushed,40.wav,in curva sinistra,in curva sinistra
\voice\codriver\cmp_into_corner_3_left_rushed,21.wav,in tre sinistra,in tre sinistra
\voice\codriver\cmp_into_corner_3_left_rushed,22.wav,in tre sinistra,in tre sinistra
\voice\codriver\cmp_into_corner_3_left_rushed,23.wav,in tre sinistra,in tre sinistra
\voice\codriver\cmp_into_corner_3_left_rushed,24.wav,in tre sinistra,in tre sinistra
\voice\codriver\cmp_into_corner_3_right,41.wav,in tre destra,in tre destra
\voice\codriver\cmp_into_corner_3_right,42.wav,in tre destra,in tre destra
\voice\codriver\cmp_into_corner_3_right,43.wav,in tre destra,in tre destra
\voice\codriver\cmp_into_corner_3_right,44.wav,in tre destra,in tre destra
\voice\codriver\cmp_into_corner_3_right_descriptive,41.wav,in curva destra,in curva destra
\voice\codriver\cmp_into_corner_3_right_descriptive,42.wav,in curva destra,in curva destra
\voice\codriver\cmp_into_corner_3_right_descriptive,43.wav,in curva destra,in curva destra
\voice\codriver\cmp_into_corner_3_right_descriptive,44.wav,in curva destra,in curva destra
\voice\codriver\cmp_into_corner_3_right_descriptive_rushed,45.wav,in curva destra,in curva destra
\voice\codriver\cmp_into_corner_3_right_descriptive_rushed,46.wav,in curva destra,in curva destra
\voice\codriver\cmp_into_corner_3_right_descriptive_rushed,47.wav,in curva destra,in curva destra
\voice\codriver\cmp_into_corner_3_right_descriptive_rushed,48.wav,in curva destra,in curva destra
\voice\codriver\cmp_into_corner_3_right_rushed,45.wav,in tre destra,in tre destra
\voice\codriver\cmp_into_corner_3_right_rushed,46.wav,in tre destra,in tre destra
\voice\codriver\cmp_into_corner_3_right_rushed,47.wav,in tre destra,in tre destra
\voice\codriver\cmp_into_corner_3_right_rushed,48.wav,in tre destra,in tre destra
\voice\codriver\cmp_into_corner_4_left,53.wav,in quattro sinistra,in quattro sinistra
\voice\codriver\cmp_into_corner_4_left,54.wav,in quattro sinistra,in quattro sinistra
\voice\codriver\cmp_into_corner_4_left,55.wav,in quattro sinistra,in quattro sinistra
\voice\codriver\cmp_into_corner_4_left,56.wav,in quattro sinistra,in quattro sinistra
\voice\codriver\cmp_into_corner_4_left_descriptive,49.wav,in media sinistra,in media sinistra
\voice\codriver\cmp_into_corner_4_left_descriptive,50.wav,in media sinistra,in media sinistra
\voice\codriver\cmp_into_corner_4_left_descriptive,51.wav,in media sinistra,in media sinistra
\voice\codriver\cmp_into_corner_4_left_descriptive,52.wav,in media sinistra,in media sinistra
\voice\codriver\cmp_into_corner_4_left_descriptive_rushed,53.wav,in media sinistra,in media sinistra
\voice\codriver\cmp_into_corner_4_left_descriptive_rushed,54.wav,in media sinistra,in media sinistra
\voice\codriver\cmp_into_corner_4_left_descriptive_rushed,55.wav,in media sinistra,in media sinistra
\voice\codriver\cmp_into_corner_4_left_descriptive_rushed,56.wav,in media sinistra,in media sinistra
\voice\codriver\cmp_into_corner_4_left_rushed,57.wav,in quattro sinistra,in quattro sinistra
\voice\codriver\cmp_into_corner_4_left_rushed,58.wav,in quattro sinistra,in quattro sinistra
\voice\codriver\cmp_into_corner_4_left_rushed,59.wav,in quattro sinistra,in quattro sinistra
\voice\codriver\cmp_into_corner_4_left_rushed,60.wav,in quattro sinistra,in quattro sinistra
\voice\codriver\cmp_into_corner_4_right,65.wav,in quattro destra,in quattro destra
\voice\codriver\cmp_into_corner_4_right,66.wav,in quattro destra,in quattro destra
\voice\codriver\cmp_into_corner_4_right,67.wav,in quattro destra,in quattro destra
\voice\codriver\cmp_into_corner_4_right,68.wav,in quattro destra,in quattro destra
\voice\codriver\cmp_into_corner_4_right_descriptive,57.wav,in media destra,in media destra
\voice\codriver\cmp_into_corner_4_right_descriptive,58.wav,in media destra,in media destra
\voice\codriver\cmp_into_corner_4_right_descriptive,59.wav,in media destra,in media destra
\voice\codriver\cmp_into_corner_4_right_descriptive,60.wav,in media destra,in media destra
\voice\codriver\cmp_into_corner_4_right_descriptive_rushed,61.wav,in media destra,in media destra
\voice\codriver\cmp_into_corner_4_right_descriptive_rushed,62.wav,in media destra,in media destra
\voice\codriver\cmp_into_corner_4_right_descriptive_rushed,63.wav,in media destra,in media destra
\voice\codriver\cmp_into_corner_4_right_descriptive_rushed,64.wav,in media destra,in media destra
\voice\codriver\cmp_into_corner_4_right_rushed,69.wav,in quattro destra,in quattro destra
\voice\codriver\cmp_into_corner_4_right_rushed,70.wav,in quattro destra,in quattro destra
\voice\codriver\cmp_into_corner_4_right_rushed,71.wav,in quattro destra,in quattro destra
\voice\codriver\cmp_into_corner_4_right_rushed,72.wav,in quattro destra,in quattro destra
\voice\codriver\cmp_into_corner_5_left,77.wav,in cinque sinistra,in cinque sinistra
\voice\codriver\cmp_into_corner_5_left,78.wav,in cinque sinistra,in cinque sinistra
\voice\codriver\cmp_into_corner_5_left,79.wav,in cinque sinistra,in cinque sinistra
\voice\codriver\cmp_into_corner_5_left,80.wav,in cinque sinistra,in cinque sinistra
\voice\codriver\cmp_into_corner_5_left_descriptive,65.wav,in veloce sinistra,in veloce sinistra
\voice\codriver\cmp_into_corner_5_left_descriptive,66.wav,in veloce sinistra,in veloce sinistra
\voice\codriver\cmp_into_corner_5_left_descriptive,67.wav,in veloce sinistra,in veloce sinistra
\voice\codriver\cmp_into_corner_5_left_descriptive,68.wav,in veloce sinistra,in veloce sinistra
\voice\codriver\cmp_into_corner_5_left_descriptive_rushed,69.wav,in veloce sinistra,in veloce sinistra
\voice\codriver\cmp_into_corner_5_left_descriptive_rushed,70.wav,in veloce sinistra,in veloce sinistra
\voice\codriver\cmp_into_corner_5_left_descriptive_rushed,71.wav,in veloce sinistra,in veloce sinistra
\voice\codriver\cmp_into_corner_5_left_descriptive_rushed,72.wav,in veloce sinistra,in veloce sinistra
\voice\codriver\cmp_into_corner_5_left_rushed,81.wav,in cinque sinistra,in cinque sinistra
\voice\codriver\cmp_into_corner_5_left_rushed,82.wav,in cinque sinistra,in cinque sinistra
\voice\codriver\cmp_into_corner_5_left_rushed,83.wav,in cinque sinistra,in cinque sinistra
\voice\codriver\cmp_into_corner_5_left_rushed,84.wav,in cinque sinistra,in cinque sinistra
\voice\codriver\cmp_into_corner_5_right,89.wav,in cinque destra,in cinque destra
\voice\codriver\cmp_into_corner_5_right,90.wav,in cinque destra,in cinque destra
\voice\codriver\cmp_into_corner_5_right,91.wav,in cinque destra,in cinque destra
\voice\codriver\cmp_into_corner_5_right,92.wav,in cinque destra,in cinque destra
\voice\codriver\cmp_into_corner_5_right_descriptive,73.wav,in veloce destra,in veloce destra
\voice\codriver\cmp_into_corner_5_right_descriptive,74.wav,in veloce destra,in veloce destra
\voice\codriver\cmp_into_corner_5_right_descriptive,75.wav,in veloce destra,in veloce destra
\voice\codriver\cmp_into_corner_5_right_descriptive,76.wav,in veloce destra,in veloce destra
\voice\codriver\cmp_into_corner_5_right_descriptive_rushed,77.wav,in veloce destra,in veloce destra
\voice\codriver\cmp_into_corner_5_right_descriptive_rushed,78.wav,in veloce destra,in veloce destra
\voice\codriver\cmp_into_corner_5_right_descriptive_rushed,79.wav,in veloce destra,in veloce destra
\voice\codriver\cmp_into_corner_5_right_descriptive_rushed,80.wav,in veloce destra,in veloce destra
\voice\codriver\cmp_into_corner_5_right_rushed,93.wav,in cinque destra,in cinque destra
\voice\codriver\cmp_into_corner_5_right_rushed,94.wav,in cinque destra,in cinque destra
\voice\codriver\cmp_into_corner_5_right_rushed,95.wav,in cinque destra,in cinque destra
\voice\codriver\cmp_into_corner_5_right_rushed,96.wav,in cinque destra,in cinque destra
\voice\codriver\cmp_into_corner_6_left,101.wav,in sei sinistra,in sei sinistra
\voice\codriver\cmp_into_corner_6_left,102.wav,in sei sinistra,in sei sinistra
\voice\codriver\cmp_into_corner_6_left,103.wav,in sei sinistra,in sei sinistra
\voice\codriver\cmp_into_corner_6_left,104.wav,in sei sinistra,in sei sinistra
\voice\codriver\cmp_into_corner_6_left_descriptive,81.wav,in leggera sinistra,in leggera sinistra
\voice\codriver\cmp_into_corner_6_left_descriptive,82.wav,in leggera sinistra,in leggera sinistra
\voice\codriver\cmp_into_corner_6_left_descriptive,83.wav,in leggera sinistra,in leggera sinistra
\voice\codriver\cmp_into_corner_6_left_descriptive,84.wav,in leggera sinistra,in leggera sinistra
\voice\codriver\cmp_into_corner_6_left_descriptive_rushed,85.wav,in leggera sinistra,in leggera sinistra
\voice\codriver\cmp_into_corner_6_left_descriptive_rushed,86.wav,in leggera sinistra,in leggera sinistra
\voice\codriver\cmp_into_corner_6_left_descriptive_rushed,87.wav,in leggera sinistra,in leggera sinistra
\voice\codriver\cmp_into_corner_6_left_descriptive_rushed,88.wav,in leggera sinistra,in leggera sinistra
\voice\codriver\cmp_into_corner_6_left_rushed,105.wav,in sei sinistra,in sei sinistra
\voice\codriver\cmp_into_corner_6_left_rushed,106.wav,in sei sinistra,in sei sinistra
\voice\codriver\cmp_into_corner_6_left_rushed,107.wav,in sei sinistra,in sei sinistra
\voice\codriver\cmp_into_corner_6_left_rushed,108.wav,in sei sinistra,in sei sinistra
\voice\codriver\cmp_into_corner_6_right,113.wav,in sei destra,in sei destra
\voice\codriver\cmp_into_corner_6_right,114.wav,in sei destra,in sei destra
\voice\codriver\cmp_into_corner_6_right,115.wav,in sei destra,in sei destra
\voice\codriver\cmp_into_corner_6_right,116.wav,in sei destra,in sei destra
\voice\codriver\cmp_into_corner_6_right_descriptive,89.wav,in leggera destra,in leggera destra
\voice\codriver\cmp_into_corner_6_right_descriptive,90.wav,in leggera destra,in leggera destra
\voice\codriver\cmp_into_corner_6_right_descriptive,91.wav,in leggera destra,in leggera destra
\voice\codriver\cmp_into_corner_6_right_descriptive,92.wav,in leggera destra,in leggera destra
\voice\codriver\cmp_into_corner_6_right_descriptive_rushed,93.wav,in leggera destra,in leggera destra
\voice\codriver\cmp_into_corner_6_right_descriptive_rushed,94.wav,in leggera destra,in leggera destra
\voice\codriver\cmp_into_corner_6_right_descriptive_rushed,95.wav,in leggera destra,in leggera destra
\voice\codriver\cmp_into_corner_6_right_descriptive_rushed,96.wav,in leggera destra,in leggera destra
\voice\codriver\cmp_into_corner_6_right_rushed,117.wav,in sei destra,in sei destra
\voice\codriver\cmp_into_corner_6_right_rushed,118.wav,in sei destra,in sei destra
\voice\codriver\cmp_into_corner_6_right_rushed,119.wav,in sei destra,in sei destra
\voice\codriver\cmp_into_corner_6_right_rushed,120.wav,in sei destra,in sei destra
\voice\codriver\cmp_into_corner_flat_left,17.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_left,18.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_left,19.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_left,20.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_left_descriptive,17.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_left_descriptive,18.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_left_descriptive,19.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_left_descriptive,20.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_left_descriptive_rushed,21.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_left_descriptive_rushed,22.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_left_descriptive_rushed,23.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_left_descriptive_rushed,24.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_left_rushed,21.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_left_rushed,22.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_left_rushed,23.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_left_rushed,24.wav,in pieno sinistra,in pieno sinistra
\voice\codriver\cmp_into_corner_flat_right,25.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_flat_right,26.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_flat_right,27.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_flat_right,28.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_flat_right_descriptive,25.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_flat_right_descriptive,26.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_flat_right_descriptive,27.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_flat_right_descriptive,28.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_flat_right_descriptive_rushed,29.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_flat_right_descriptive_rushed,30.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_flat_right_descriptive_rushed,31.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_flat_right_descriptive_rushed,32.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_flat_right_rushed,29.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_flat_right_rushed,30.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_flat_right_rushed,31.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_flat_right_rushed,32.wav,in pieno destra,in pieno destra
\voice\codriver\cmp_into_corner_hairpin_left,1.wav,in tornante sinistra,in tornante sinistra
\voice\codriver\cmp_into_corner_hairpin_left,2.wav,in tornante sinistra,in tornante sinistra
\voice\codriver\cmp_into_corner_hairpin_left,3.wav,in tornante sinistra,in tornante sinistra
\voice\codriver\cmp_into_corner_hairpin_left,4.wav,in tornante sinistra,in tornante sinistra
\voice\codriver\cmp_into_corner_hairpin_left_rushed,5.wav,in tornante sinistra,in tornante sinistra
\voice\codriver\cmp_into_corner_hairpin_left_rushed,6.wav,in tornante sinistra,in tornante sinistra
